blue x
0 86984.9
0 86986.8
0 86993.8
0 86999.0
0 87000.0
1 87000.1
1 87004.0
1 87008.0
1 87014.6
0 87020.9
0 87021.6
0 87028.8
1 87042.0
1 87048.0
1 87053.0
1 87056.6
1 87071.2
1 87078.7
1 87082.2
0 87097.8
0 87100.0
1 87100.1
1 87108.8
1 87120.0
1 87122.9
0 87124.9
0 87125.3
1 87132.0
1 87136.8
1 87137.8
1 87140.0
0 87143.0
1 87144.7
1 87145.1
1 87145.4
1 87145.8
0 87148.4
1 87155.0
0 87169.0
0 87173.6
0 87177.5
1 87178.1
1 87178.3
1 87179.0
0 87180.0
1 87181.4
1 87185.9
0 87186.0
0 87188.5
1 87205.4
0 87207.5
0 87212.0
1 87227.4
0 87235.2
0 87239.4
1 87250.7
1 87252.0
1 87252.4
0 87252.5
1 87253.1
0 87253.9
0 87261.5
1 87261.6
1 87264.1
0 87265.9
0 87268.3
0 87272.6
0 87283.4
0 87290.0
1 87290.3
1 87291.0
0 87299.3
0 87299.9
1 87300.0
0 87309.6
0 87312.0
0 87314.4
0 87318.1
0 87320.0
0 87329.2
1 87330.0
0 87333.8
0 87336.0
0 87340.6
1 87346.0
1 87346.9
0 87348.0
1 87349.3
0 87352.0
1 87358.2
1 87360.0
0 87367.2
0 87368.3
1 87371.3
1 87378.7
0 87383.2
1 87391.4
1 87391.6
0 87408.8
1 87410.3
1 87413.5
0 87417.5
1 87420.0
0 87423.0
1 87431.4
0 87432.6
0 87442.4
0 87442.7
0 87449.5
0 87450.2
1 87452.8
1 87462.4
1 87480.4
1 87487.0
1 87490.6
1 87492.0
0 87497.3
0 87499.9
0 87500.0
0 87502.4
0 87504.0
0 87505.0
0 87516.0
1 87518.0
1 87525.6
0 87533.5
1 87544.0
0 87549.2
0 87549.8
1 87550.1
0 87553.3
0 87558.2
0 87558.7
1 87564.6
0 87566.9
0 87576.1
0 87586.1
1 87594.1
1 87598.4
1 87600.0
0 87603.1
1 87605.4
1 87607.8
1 87611.6
0 87612.8
0 87642.4
0 87643.9
1 87654.0
1 87656.4
1 87665.4
0 87667.6
0 87668.3
1 87681.8
1 87690.6
0 87691.2
1 87692.2
1 87698.9
1 87700.0
1 87706.0
1 87714.0
1 87715.4
1 87720.0
0 87721.6
0 87732.0
0 87739.9
0 87740.9
0 87742.9
1 87747.0
0 87747.2
1 87753.8
1 87756.0
1 87760.2
0 87766.2
1 87766.4
0 87767.0
0 87767.9
0 87773.3
1 87774.4
1 87778.6
0 87780.0
0 87790.1
0 87796.8
1 87800.4
1 87804.7
0 87805.7
0 87811.4
0 87815.8
0 87816.0
0 87816.7
0 87822.0
0 87834.2
1 87842.8
1 87849.7
1 87850.1
1 87864.0
1 87870.0
1 87876.0
1 87879.1
1 87890.0
1 87893.0
0 87900.0
1 87900.8
1 87904.8
0 87908.6
1 87918.0
1 87924.4
0 87936.0
0 87943.9
1 87965.2
0 87974.8
1 87976.0
0 87981.7
0 87982.6
1 87982.8
0 87994.0
0 87996.0
1 87998.4
0 88000.0
1 88000.1
1 88000.6
0 88000.8
1 88002.0
0 88005.0
0 88006.6
1 88008.0
0 88020.0
1 88024.4
0 88031.2
0 88031.3
1 88032.0
1 88037.4
1 88037.5
1 88041.1
0 88041.8
1 88045.0
0 88047.7
0 88048.2
1 88049.4
0 88061.8
1 88062.0
0 88069.6
1 88077.2
1 88079.0
0 88080.0
1 88087.2
0 88092.0
0 88105.7
1 88109.2
0 88125.1
1 88129.9
0 88144.8
1 88145.8
0 88147.0
1 88147.3
0 88165.4
0 88168.0
0 88170.6
1 88174.4
1 88180.4
0 88183.3
0 88185.2
0 88187.4
0 88187.5
0 88188.1
0 88200.0
1 88203.6
1 88204.3
1 88204.9
0 88206.5
0 88209.7
1 88211.5
0 88212.0
1 88215.1
1 88226.2
0 88233.6
0 88233.8
1 88235.2
1 88248.0
0 88257.1
1 88258.9
1 88264.7
0 88266.1
0 88272.0
1 88274.4
1 88275.0
1 88277.3
0 88288.2
1 88289.8
0 88300.1
0 88302.7
1 88306.6
1 88308.0
0 88308.6
1 88312.1
0 88314.0
0 88314.6
1 88320.0
1 88327.4
0 88331.6
0 88332.0
0 88337.0
1 88344.0
0 88351.3
0 88353.2
0 88357.2
1 88368.0
0 88373.0
1 88378.2
0 88400.0
0 88402.2
1 88407.0
1 88423.2
1 88427.3
1 88429.3
1 88437.0
1 88440.0
0 88461.7
1 88464.0
0 88470.8
1 88483.0
0 88492.3
0 88497.8
0 88499.9
1 88500.0
0 88500.1
1 88500.4
1 88500.6
0 88507.0
0 88508.8
0 88512.1
1 88514.6
1 88517.2
0 88525.9
1 88530.0
0 88532.2
0 88548.0
1 88553.6
1 88560.0
0 88566.7
0 88580.0
0 88580.9
1 88582.4
1 88587.6
0 88594.8
1 88608.0
1 88612.9
1 88615.6
0 88617.5
1 88620.0
0 88622.2
0 88627.4
1 88627.9
0 88643.4
0 88644.0
1 88645.9
1 88648.2
1 88663.0
1 88668.0
0 88683.0
0 88683.8
1 88690.9
0 88692.6
1 88696.0
0 88700.2
1 88703.0
1 88704.4
1 88725.2
0 88732.7
0 88735.7
0 88736.3
0 88740.0
0 88741.7
1 88745.6
1 88755.6
1 88757.0
0 88759.1
0 88759.9
0 88765.0
1 88766.3
1 88775.4
1 88776.0
1 88788.7
0 88792.4
0 88794.2
0 88797.0
1 88797.7
0 88800.0
0 88804.0
0 88805.9
0 88808.0
1 88812.8
1 88830.7
0 88833.4
0 88836.7
0 88837.2
1 88850.8
1 88853.6
0 88867.3
0 88867.6
1 88875.8
0 88890.1
1 88891.8
1 88908.7
1 88919.6
1 88924.0
1 88935.0
0 88936.4
0 88937.5
0 88939.0
0 88940.9
0 88946.6
1 88966.6
0 88967.3
0 88969.6
1 88977.1
0 88980.8
1 88992.0
1 88999.9
0 89000.0
0 89001.6
1 89004.0
0 89005.1
1 89016.0
0 89020.9
0 89023.9
1 89028.0
0 89032.2
1 89032.4
0 89034.0
0 89040.2
1 89050.6
0 89055.6
1 89060.4
0 89065.9
0 89067.2
1 89067.4
1 89074.0
0 89100.0
0 89104.6
1 89111.6
0 89123.0
1 89124.0
1 89124.1
0 89126.6
1 89128.8
0 89129.4
0 89134.9
0 89135.3
1 89143.6
0 89152.1
1 89166.5
0 89169.7
0 89175.0
1 89180.5
1 89182.1
1 89190.8
1 89192.5
0 89193.5
1 89197.7
0 89201.8
0 89208.0
1 89221.7
0 89224.8
1 89227.3
0 89243.9
1 89244.0
1 89246.0
0 89246.3
0 89247.7
1 89248.1
1 89249.9
1 89250.0
1 89250.1
0 89257.8
1 89258.4
0 89261.9
0 89270.8
0 89286.0
0 89288.6
1 89294.4
1 89294.5
0 89305.4
1 89307.1
0 89307.4
0 89308.0
0 89312.6
1 89313.6
0 89316.0
1 89318.3
0 89338.1
1 89343.0
1 89352.0
1 89359.1
1 89364.0
1 89367.0
0 89367.5
1 89369.3
1 89376.0
0 89377.9
0 89378.6
1 89384.2
1 89385.0
1 89399.8
0 89400.0
0 89410.4
1 89412.0
0 89412.7
0 89427.0
0 89432.0
1 89432.3
1 89444.5
0 89448.0
0 89450.2
1 89450.4
1 89460.0
1 89461.4
1 89462.3
1 89466.8
0 89481.5
1 89485.2
0 89488.4
0 89496.0
0 89500.1
0 89500.8
1 89509.4
1 89513.2
1 89520.0
1 89525.8
0 89526.0
1 89539.7
1 89541.0
1 89544.0
1 89549.3
1 89559.7
0 89567.5
0 89573.5
1 89574.8
1 89579.3
1 89580.0
1 89585.9
0 89586.1
0 89593.1
0 89594.4
0 89596.9
0 89598.8
1 89599.4
0 89599.6
0 89603.5
1 89610.0
1 89615.5
0 89615.9
0 89616.0
0 89618.0
0 89620.3
1 89621.0
0 89623.7
0 89627.5
0 89638.7
1 89640.0
0 89643.6
1 89646.6
1 89652.4
0 89657.5
1 89658.0
0 89660.9
1 89673.7
0 89676.1
1 89686.7
1 89700.0
0 89703.0
1 89708.4
1 89711.3
1 89712.0
1 89715.0
1 89715.6
0 89722.9
0 89727.5
1 89731.2
1 89734.6
0 89738.8
1 89740.1
1 89748.0
0 89756.0
1 89760.0
0 89762.3
1 89762.4
1 89763.0
0 89765.4
0 89775.6
0 89788.8
1 89792.4
1 89793.7
0 89796.8
1 89808.0
0 89808.8
1 89818.4
0 89820.0
0 89842.0
1 89843.9
0 89848.1
0 89851.2
0 89852.4
0 89856.0
0 89859.5
0 89865.8
0 89868.0
0 89871.0
0 89879.4
1 89880.0
0 89884.4
1 89890.6
1 89890.7
1 89891.2
1 89894.4
0 89897.9
1 89900.4
1 89905.8
0 89911.4
1 89911.9
0 89920.8
0 89924.9
1 89939.2
1 89950.0
0 89953.1
0 89955.0
1 89958.0
0 89958.6
0 89964.0
1 89967.4
0 89968.6
1 89978.8
1 89980.8
0 89982.0
1 89988.0
1 90000.0
0 90000.2
0 90000.4
0 90001.2
0 90002.6
0 90002.8
0 90005.4
1 90011.0
1 90012.0
0 90014.8
1 90030.1
0 90032.0
1 90048.0
0 90049.8
1 90055.1
1 90058.1
1 90060.0
1 90065.6
0 90077.8
1 90087.1
0 90087.2
0 90087.4
1 90090.0
1 90090.2
0 90092.0
0 90100.1
1 90106.0
0 90111.5
0 90112.1
0 90112.2
1 90118.0
0 90120.0
1 90134.5
1 90135.0
0 90138.6
1 90141.4
0 90156.0
1 90156.4
0 90168.0
0 90171.1
0 90174.2
0 90176.6
0 90180.0
1 90180.7
0 90181.8
0 90183.0
0 90187.0
1 90187.9
0 90190.8
0 90195.6
1 90199.9
1 90200.2
1 90207.7
1 90208.9
1 90215.4
1 90217.2
1 90218.2
1 90223.4
1 90225.4
1 90226.1
1 90228.0
1 90230.2
1 90233.9
1 90240.0
1 90245.4
0 90251.0
1 90256.9
0 90266.4
0 90270.1
1 90278.0
1 90282.4
1 90284.9
0 90285.5
1 90286.1
0 90294.7
1 90295.9
1 90300.0
1 90300.4
1 90302.0
0 90303.0
0 90304.2
0 90307.0
0 90312.0
0 90314.5
1 90319.0
0 90321.0
1 90322.1
0 90322.7
1 90333.1
0 90333.8
0 90336.0
1 90340.3
0 90353.4
0 90360.0
1 90360.2
1 90368.4
0 90372.0
1 90374.0
1 90380.6
0 90384.0
1 90384.1
1 90389.3
1 90389.4
1 90392.5
1 90392.6
0 90393.0
1 90395.4
0 90396.0
1 90397.1
0 90401.2
0 90408.0
0 90416.4
1 90420.0
0 90423.0
0 90432.7
1 90435.8
1 90438.1
0 90442.0
1 90444.0
1 90445.4
1 90450.0
1 90455.0
1 90462.4
0 90466.9
0 90467.0
0 90471.2
0 90475.0
1 90476.5
1 90480.0
0 90492.7
1 90500.0
0 90501.5
0 90511.7
0 90519.7
0 90525.0
0 90529.0
0 90537.7
1 90540.2
1 90564.0
1 90566.4
0 90573.1
1 90576.0
1 90583.3
0 90584.4
0 90597.4
1 90600.0
0 90600.8
0 90603.4
0 90623.5
0 90646.3
1 90648.0
0 90649.9
0 90650.9
0 90660.0
0 90666.0
1 90668.2
0 90676.1
1 90682.3
1 90683.9
1 90685.1
1 90686.5
0 90687.0
0 90688.4
1 90692.5
1 90693.6
0 90698.8
1 90700.0
0 90703.2
1 90708.0
1 90713.3
0 90713.8
1 90720.0
1 90721.6
0 90724.7
1 90727.0
1 90733.6
1 90733.8
1 90737.9
1 90746.4
0 90750.0
0 90766.7
0 90767.5
1 90776.3
0 90778.7
1 90778.8
0 90779.9
0 90780.0
0 90796.3
1 90801.4
0 90808.0
0 90814.4
1 90819.7
0 90846.0
0 90852.4
1 90878.3
0 90881.4
0 90886.9
0 90889.4
1 90900.0
0 90928.9
1 90930.0
1 90945.7
0 90949.9
0 90952.0
1 90952.6
1 90954.6
1 90972.0
0 90974.5
1 90982.0
1 90996.0
0 90999.0
0 91000.0
1 91000.1
0 91001.4
1 91006.6
0 91008.0
0 91011.6
0 91019.4
0 91020.0
1 91021.2
1 91026.8
0 91040.9
1 91053.0
1 91057.7
0 91059.0
1 91062.5
1 91068.0
0 91070.3
1 91074.4
1 91077.4
0 91079.9
1 91080.0
1 91082.4
1 91088.3
0 91102.7
1 91120.0
0 91126.8
0 91128.1
0 91140.0
1 91141.7
0 91141.8
0 91144.1
1 91144.3
0 91157.9
1 91164.0
1 91177.9
0 91179.7
0 91184.0
1 91200.0
0 91202.8
0 91207.6
1 91210.8
1 91218.6
0 91220.0
0 91225.0
1 91241.8
1 91248.2
0 91249.6
0 91249.8
0 91249.9
0 91252.4
1 91253.3
1 91253.9
0 91277.8
1 91278.6
1 91284.0
1 91297.4
1 91306.6
1 91306.8
1 91308.0
1 91308.6
1 91320.0
0 91324.9
1 91344.1
1 91347.0
0 91347.1
1 91365.6
0 91368.0
0 91369.8
1 91381.2
1 91381.3
0 91381.4
0 91392.0
1 91399.9
1 91400.2
1 91406.6
1 91414.8
1 91416.0
0 91424.3
0 91426.4
1 91432.7
1 91442.5
0 91448.5
0 91464.0
0 91470.8
0 91488.0
0 91492.2
1 91494.0
0 91500.0
1 91506.0
1 91512.0
0 91524.0
1 91528.9
0 91544.8
1 91552.4
0 91569.6
1 91581.4
0 91590.4
1 91591.9
0 91593.4
0 91598.3
1 91600.1
1 91603.9
0 91608.0
0 91620.0
1 91620.1
0 91624.9
1 91625.5
1 91632.0
0 91635.0
0 91639.2
1 91643.5
0 91645.2
0 91670.3
1 91672.0
0 91687.0
0 91698.0
0 91701.6
1 91704.2
1 91712.6
0 91726.0
0 91728.0
0 91728.1
1 91730.2
1 91738.8
0 91742.6
1 91750.0
1 91750.1
0 91751.9
1 91764.0
0 91765.1
1 91776.0
1 91778.0
1 91789.7
0 91793.3
0 91800.0
0 91809.1
0 91818.4
1 91834.3
1 91838.0
0 91839.4
1 91860.0
0 91863.5
0 91864.2
1 91875.6
0 91884.0
0 91894.1
1 91900.9
0 91901.4
1 91915.0
0 91919.4
1 91927.8
0 91944.0
1 91945.3
1 91945.6
0 91951.4
1 91954.3
0 91955.0
0 91960.1
1 91967.0
0 91968.0
1 91970.9
1 91975.2
0 91977.4
1 91977.6
0 91979.2
0 91985.0
1 91985.6
0 91988.6
1 91992.0
0 91994.5
1 91999.9
0 92000.0
0 92003.6
1 92004.0
1 92004.7
1 92006.6
1 92012.0
0 92018.6
1 92028.0
1 92030.0
0 92045.3
0 92048.6
1 92050.4
1 92052.1
0 92054.4
0 92060.6
0 92089.0
0 92112.7
0 92120.5
1 92120.8
0 92124.0
1 92124.7
1 92125.3
1 92131.2
1 92132.5
0 92136.0
1 92140.8
0 92141.4
0 92146.6
0 92149.3
0 92155.9
1 92158.2
0 92160.0
1 92169.8
0 92174.4
0 92177.5
1 92181.7
1 92183.0
1 92193.1
1 92198.6
1 92201.9
0 92202.0
0 92206.9
1 92208.0
1 92221.2
0 92223.4
1 92228.4
1 92250.0
0 92250.1
1 92256.4
0 92280.0
1 92288.6
0 92292.0
0 92295.4
1 92298.0
0 92315.0
1 92320.2
0 92329.1
0 92335.3
1 92352.0
1 92357.9
1 92364.8
0 92365.4
1 92376.0
0 92380.4
1 92381.9
1 92389.9
0 92390.0
1 92390.2
0 92395.9
1 92400.0
1 92404.1
1 92404.8
0 92405.2
0 92410.7
1 92410.9
0 92424.5
1 92425.6
0 92425.7
1 92429.6
0 92432.8
1 92438.0
1 92440.4
1 92445.0
1 92448.0
0 92450.2
0 92450.9
0 92458.3
0 92473.8
1 92473.9
0 92477.9
1 92483.3
0 92489.2
1 92489.3
0 92491.4
1 92497.7
0 92498.6
0 92500.0
1 92500.1
1 92520.0
1 92524.2
0 92570.4
0 92574.0
1 92576.4
1 92580.0
0 92599.7
1 92599.9
1 92604.0
1 92615.5
1 92616.0
0 92623.1
1 92629.0
0 92634.4
0 92640.4
0 92652.0
0 92658.7
0 92677.8
1 92680.2
0 92680.3
0 92682.4
0 92685.6
1 92688.0
0 92694.7
1 92695.9
1 92700.0
1 92717.8
1 92721.7
0 92724.0
0 92728.7
0 92759.6
0 92761.9
0 92766.6
1 92771.4
0 92784.4
1 92787.8
1 92788.0
0 92793.7
1 92800.1
1 92804.3
1 92809.2
1 92810.8
1 92814.4
1 92815.3
1 92820.0
1 92832.0
1 92839.2
1 92843.8
1 92855.4
0 92855.9
0 92856.0
1 92860.0
1 92860.3
1 92862.0
0 92863.1
1 92881.9
0 92882.0
0 92892.0
1 92893.6
1 92897.4
0 92897.5
0 92897.9
1 92902.2
1 92906.2
0 92922.5
1 92923.8
1 92925.6
1 92925.7
1 92926.9
1 92931.0
0 92934.2
1 92935.6
1 92940.0
1 92941.3
0 92941.4
0 92947.6
1 92962.7
1 92964.0
0 92964.7
1 92967.5
1 92980.7
1 92988.0
1 92997.0
0 92998.0
1 93000.0
1 93006.0
0 93007.9
1 93011.4
1 93011.9
0 93013.1
0 93014.8
0 93016.3
0 93030.0
1 93030.2
0 93036.0
0 93041.2
0 93048.4
1 93059.9
0 93060.0
1 93065.0
0 93069.6
1 93084.0
1 93090.0
0 93107.5
0 93114.1
1 93117.0
0 93123.2
1 93134.4
0 93136.1
1 93136.6
0 93141.4
0 93142.0
0 93150.0
0 93156.0
0 93159.0
0 93161.0
1 93172.4
0 93173.0
1 93180.0
1 93205.2
1 93211.9
0 93214.7
1 93216.5
0 93218.0
1 93222.0
0 93223.6
0 93223.7
1 93229.1
1 93230.6
1 93235.6
1 93236.4
1 93236.8
1 93239.6
0 93240.0
0 93244.8
1 93250.4
0 93252.0
0 93269.9
1 93274.9
1 93275.0
0 93275.9
1 93292.4
1 93300.0
1 93310.4
1 93320.9
1 93324.0
0 93342.2
1 93360.0
1 93361.7
1 93362.3
0 93363.1
1 93363.4
0 93363.7
1 93368.4
0 93369.8
1 93378.1
1 93378.5
1 93388.2
1 93390.1
1 93393.2
0 93396.0
1 93400.0
1 93403.0
1 93403.2
0 93403.3
1 93405.0
0 93405.5
0 93406.0
1 93406.1
0 93408.0
0 93415.4
1 93431.8
0 93432.0
0 93432.4
1 93434.2
1 93435.6
1 93436.3
1 93440.0
1 93441.6
0 93450.0
1 93451.9
1 93454.2
1 93460.7
0 93472.0
0 93480.0
1 93487.4
1 93499.8
1 93500.0
0 93502.8
0 93506.4
0 93511.6
1 93518.4
1 93519.1
1 93531.6
0 93542.4
1 93549.4
1 93552.0
0 93563.2
1 93564.0
1 93564.7
0 93566.4
0 93570.0
0 93574.3
1 93578.5
1 93594.0
1 93596.2
1 93600.0
0 93605.6
0 93642.5
0 93655.6
1 93658.8
0 93659.9
0 93660.0
0 93662.4
1 93679.1
0 93701.0
1 93703.9
0 93704.9
1 93708.0
0 93721.0
0 93721.4
1 93730.1
0 93732.0
1 93733.7
0 93750.0
1 93759.0
1 93769.7
1 93780.0
0 93793.8
1 93816.5
1 93820.0
0 93828.0
1 93844.1
1 93852.0
0 93859.6
0 93862.7
1 93865.0
1 93877.1
0 93882.8
1 93900.0
0 93908.4
0 93912.0
0 93923.8
0 93925.6
1 93927.7
1 93930.0
1 93936.5
1 93980.0
1 93990.8
1 93992.8
0 93996.0
1 94000.0
1 94000.1
0 94001.4
0 94004.4
1 94008.0
0 94011.8
0 94017.8
0 94020.0
1 94032.0
0 94050.0
1 94070.3
0 94080.0
1 94083.5
1 94085.4
0 94086.0
0 94087.4
1 94099.2
1 94100.0
1 94106.8
1 94112.0
0 94119.4
0 94126.8
1 94134.8
0 94140.0
1 94154.5
0 94155.4
1 94155.5
0 94164.1
0 94166.6
0 94175.4
0 94176.0
0 94180.1
1 94198.7
0 94200.0
0 94206.8
1 94208.0
0 94224.0
0 94230.0
0 94249.0
0 94249.2
1 94258.1
1 94262.9
1 94267.0
0 94274.3
1 94277.2
0 94279.6
1 94284.0
1 94289.4
0 94295.9
0 94297.8
1 94300.6
0 94304.0
0 94313.5
0 94315.7
0 94317.7
0 94324.2
0 94327.3
0 94350.0
0 94352.4
1 94355.5
0 94359.6
1 94360.9
0 94380.0
1 94387.8
1 94390.2
0 94391.9
1 94393.4
0 94402.3
0 94404.0
0 94406.0
1 94418.2
1 94438.0
1 94462.2
0 94465.8
0 94476.0
1 94486.0
0 94486.7
1 94486.8
0 94489.6
1 94500.0
1 94503.2
1 94542.7
0 94555.2
1 94556.2
1 94560.0
0 94564.6
0 94569.6
0 94571.6
0 94572.0
0 94581.1
1 94586.2
1 94588.3
0 94592.9
1 94603.2
1 94603.4
1 94604.4
0 94605.8
0 94608.0
1 94615.2
1 94619.4
0 94632.0
0 94632.2
0 94632.7
0 94636.8
0 94637.6
1 94640.4
1 94645.7
0 94646.8
0 94660.8
0 94667.8
0 94668.0
0 94669.6
0 94669.8
1 94669.9
1 94676.5
1 94680.0
1 94696.6
0 94699.6
0 94699.7
0 94700.0
1 94700.3
1 94704.0
0 94710.0
0 94716.0
1 94726.6
0 94734.5
0 94740.0
0 94751.8
1 94759.9
1 94760.0
1 94784.9
1 94795.1
0 94800.0
1 94801.2
0 94801.6
1 94812.4
0 94812.5
0 94812.6
1 94819.4
0 94823.3
0 94823.6
0 94835.3
1 94842.1
0 94853.6
1 94860.0
0 94863.0
1 94869.5
1 94872.0
0 94876.1
1 94884.0
1 94887.8
1 94892.4
1 94906.9
1 94907.8
1 94909.1
1 94911.7
1 94912.0
0 94913.9
0 94919.0
1 94920.6
1 94924.2
0 94925.2
0 94928.4
0 94940.9
1 94944.0
0 94950.0
1 94953.6
0 94957.6
1 94959.7
0 94959.8
1 94961.9
0 94968.0
0 94978.7
0 94979.4
1 94980.0
1 94985.9
1 94988.9
1 94992.0
0 94996.7
0 94999.8
1 94999.9
1 95000.0
0 95000.4
1 95004.0
0 95004.8
1 95005.8
0 95009.9
1 95014.4
1 95015.2
1 95017.2
1 95017.6
1 95028.0
1 95035.9
0 95036.5
1 95040.0
1 95043.6
1 95044.2
1 95064.5
1 95069.9
0 95075.0
1 95088.0
1 95100.0
0 95103.6
0 95104.7
0 95109.8
0 95112.0
1 95119.6
1 95122.6
0 95131.9
1 95132.0
0 95132.2
1 95148.0
1 95151.0
0 95152.4
1 95159.3
1 95160.0
0 95160.1
1 95161.6
0 95170.1
0 95177.3
1 95178.0
0 95180.6
1 95184.2
1 95190.1
1 95191.9
0 95196.0
0 95196.7
0 95196.8
1 95200.1
0 95220.0
0 95224.6
1 95239.2
1 95243.6
1 95243.9
1 95246.6
1 95256.0
1 95258.9
1 95265.5
0 95276.5
1 95276.6
1 95278.0
1 95280.0
1 95283.8
0 95288.8
0 95291.5
1 95294.9
1 95300.2
0 95301.0
0 95309.2
1 95310.6
1 95310.7
1 95313.0
1 95319.0
1 95325.0
0 95329.2
0 95334.2
0 95338.6
1 95341.1
0 95348.2
1 95362.0
0 95364.6
0 95373.6
0 95373.7
0 95375.5
1 95379.6
1 95394.2
0 95398.8
1 95400.0
1 95405.0
1 95418.5
0 95425.8
1 95445.0
1 95451.1
1 95454.0
0 95455.8
1 95460.0
0 95460.4
1 95460.8
0 95472.0
0 95478.7
1 95479.9
0 95481.0
0 95494.0
0 95500.0
1 95500.1
0 95501.0
0 95504.6
1 95506.0
1 95508.0
1 95518.4
0 95520.0
0 95525.3
1 95530.6
0 95531.2
0 95531.4
1 95538.5
0 95540.5
0 95540.9
1 95541.6
1 95544.0
1 95549.8
1 95551.2
0 95563.2
1 95568.4
0 95573.0
0 95594.4
0 95601.2
1 95604.8
1 95610.4
1 95611.1
0 95613.5
1 95634.0
0 95637.7
0 95646.8
1 95661.1
1 95693.6
1 95700.0
0 95705.3
1 95711.3
1 95712.0
0 95715.0
1 95722.2
1 95724.0
1 95729.6
1 95736.0
1 95740.2
0 95741.2
1 95743.0
1 95743.6
1 95748.0
0 95760.0
0 95772.0
1 95778.5
0 95794.7
1 95796.0
0 95796.1
1 95798.6
0 95800.3
1 95807.4
0 95810.4
0 95811.1
0 95820.0
1 95830.6
0 95842.2
1 95856.0
0 95868.0
1 95887.2
1 95904.0
1 95907.8
1 95928.0
1 95940.0
1 95949.7
1 95962.1
0 95963.0
0 95966.9
1 95967.1
1 95974.6
0 95976.0
1 95976.1
0 95991.1
0 95992.8
0 96000.0
1 96000.1
0 96010.1
0 96013.7
0 96014.5
1 96021.6
0 96022.4
1 96024.0
0 96025.0
0 96030.0
1 96033.6
1 96036.0
0 96037.3
0 96039.7
0 96043.3
1 96044.0
0 96048.0
1 96048.2
0 96055.3
1 96064.9
1 96067.0
1 96068.9
0 96084.0
0 96096.0
0 96113.9
1 96125.0
1 96126.0
0 96139.0
0 96140.0
0 96142.8
1 96143.3
0 96148.7
0 96148.8
0 96157.6
1 96162.0
1 96165.0
1 96168.0
0 96170.0
0 96179.5
0 96180.0
1 96182.5
0 96186.0
1 96202.7
1 96204.0
1 96206.9
0 96207.8
1 96216.0
1 96222.6
0 96228.0
1 96228.8
1 96236.3
1 96240.0
0 96252.7
1 96253.4
0 96259.4
1 96288.0
0 96293.2
1 96293.3
1 96293.4
0 96294.2
0 96300.0
1 96301.7
0 96305.0
0 96311.0
0 96315.0
1 96317.3
1 96324.0
0 96336.8
0 96339.1
1 96340.1
1 96343.3
0 96352.0
0 96362.4
1 96370.9
1 96381.1
1 96383.3
0 96383.9
0 96384.0
0 96390.0
0 96398.5
1 96403.9
0 96408.0
0 96410.2
1 96413.9
1 96420.0
1 96429.1
0 96437.0
1 96447.4
1 96447.5
0 96482.0
1 96489.5
0 96498.6
0 96500.0
0 96504.0
0 96505.1
0 96535.1
0 96540.0
1 96550.9
0 96560.3
1 96565.4
1 96571.9
1 96575.2
1 96583.9
0 96586.0
1 96593.6
0 96594.5
0 96597.0
1 96599.0
0 96599.9
1 96600.0
1 96603.5
1 96604.7
0 96627.4
1 96628.8
0 96642.0
1 96658.3
0 96660.0
1 96663.7
0 96665.0
0 96670.8
1 96672.0
0 96674.2
1 96679.9
0 96683.4
1 96684.1
1 96692.2
0 96696.7
1 96700.1
0 96701.2
0 96711.5
1 96714.4
1 96714.8
0 96719.9
1 96720.0
1 96720.5
1 96724.1
0 96728.0
0 96730.0
0 96733.0
1 96733.3
0 96763.1
1 96765.8
0 96766.0
1 96780.0
1 96782.3
1 96790.7
1 96800.8
0 96802.2
0 96802.9
1 96808.6
1 96809.8
1 96822.6
1 96831.2
1 96832.1
0 96833.6
1 96850.0
1 96856.0
0 96860.4
1 96862.4
0 96870.4
1 96884.6
1 96888.6
0 96896.2
1 96900.0
0 96902.5
0 96908.6
0 96916.4
1 96938.8
0 96947.9
1 96948.0
1 96955.4
1 96960.0
1 96979.7
1 96984.8
0 96985.1
0 96996.0
1 96998.8
0 97000.0
1 97003.7
1 97008.0
1 97009.4
1 97012.6
0 97020.0
0 97033.3
0 97042.3
0 97048.1
1 97080.0
1 97080.2
0 97088.8
0 97090.6
1 97092.0
0 97096.8
0 97100.0
1 97102.7
1 97108.2
1 97134.0
0 97142.3
1 97170.0
0 97172.8
1 97176.2
1 97176.8
0 97195.7
0 97196.3
1 97200.0
1 97212.8
1 97219.2
0 97224.0
0 97228.8
1 97250.2
1 97260.0
1 97268.4
0 97272.6
1 97284.0
1 97294.4
0 97329.8
1 97335.0
1 97340.8
1 97344.0
0 97348.7
0 97351.2
1 97354.4
1 97374.8
1 97375.0
1 97379.8
0 97380.0
0 97385.6
0 97388.3
1 97392.0
0 97400.0
1 97404.0
0 97406.4
0 97406.6
1 97407.6
1 97410.0
1 97410.5
0 97411.8
1 97433.0
0 97433.8
1 97440.0
0 97479.1
0 97481.8
0 97483.7
1 97490.5
1 97497.8
1 97498.8
0 97500.0
1 97510.4
1 97522.4
1 97523.6
0 97524.2
0 97527.0
0 97527.5
0 97527.6
0 97560.0
1 97571.4
1 97572.8
1 97586.8
1 97608.0
0 97618.8
1 97632.0
1 97634.9
1 97644.0
0 97649.4
1 97650.0
1 97654.3
1 97656.0
1 97666.7
0 97675.2
1 97679.9
0 97680.0
0 97686.6
0 97696.1
1 97708.1
